2013 FED Number,2013 FED Name,All votes,Conservative votes,NDP-New Democratic Party votes,Liberal votes,Bloc Quebecois votes,Green Party votes,Other votes,Province and territory numeric code,2013 FED - Population,2003 FED - 2011 Population,Population transferred to 2013 FED
35096,Scarborough North,49,9,32,7,0,0,0,35,101080,135102,93531
35096,Scarborough North,132,15,86,29,0,1,1,35,101080,135102,93531
35096,Scarborough North,128,22,91,14,0,1,0,35,101080,135102,93531
35096,Scarborough North,27372,9131,10403,7188,0,410,240,35,101080,135102,93531
35096,Scarborough North,52,6,6,37,0,2,1,35,101080,135102,93531
35096,Scarborough North,241,58,60,116,0,4,4,35,101080,135102,93531
35097,Scarborough--Rouge Park,3026,1166,364,1426,0,70,0,35,102646,107910,46806
35097,Scarborough--Rouge Park,18,10,3,6,0,0,0,35,102646,107910,46806
35097,Scarborough--Rouge Park,17934,6424,3926,7040,0,544,0,35,102646,107910,46806
35097,Scarborough--Rouge Park,32,12,3,15,0,2,0,35,102646,107910,46806
35097,Scarborough--Rouge Park,198,63,20,109,0,7,0,35,102646,107910,46806
35097,Scarborough--Rouge Park,82,36,12,32,0,1,0,35,102646,111138,14269
35097,Scarborough--Rouge Park,146,51,25,68,0,2,0,35,102646,111138,14269
35097,Scarborough--Rouge Park,437,169,67,188,0,11,1,35,102646,111138,14269
35097,Scarborough--Rouge Park,88,58,9,16,0,3,2,35,102646,111138,14269
35097,Scarborough--Rouge Park,11,4,2,4,0,0,0,35,102646,111138,14269
35097,Scarborough--Rouge Park,54,19,15,18,0,2,1,35,102646,111138,14269
35097,Scarborough--Rouge Park,118,28,40,48,0,1,1,35,102646,111138,14269
35097,Scarborough--Rouge Park,162,65,34,61,0,3,0,35,102646,111138,14269
35097,Scarborough--Rouge Park,211,52,96,56,0,6,2,35,102646,111138,14269
35097,Scarborough--Rouge Park,4370,1674,1149,1387,0,135,25,35,102646,111138,14269
35097,Scarborough--Rouge Park,15,4,1,9,0,1,0,35,102646,111138,14269
35097,Scarborough--Rouge Park,36,13,5,16,0,1,0,35,102646,111138,14269
35097,Scarborough--Rouge Park,174,41,78,51,0,4,1,35,102646,135102,41571
35097,Scarborough--Rouge Park,412,85,192,129,0,3,2,35,102646,135102,41571
35097,Scarborough--Rouge Park,426,103,170,144,0,6,2,35,102646,135102,41571
35097,Scarborough--Rouge Park,971,218,446,289,0,12,6,35,102646,135102,41571
35097,Scarborough--Rouge Park,3,1,2,0,0,0,0,35,102646,135102,41571
35097,Scarborough--Rouge Park,154,17,102,33,0,1,1,35,102646,135102,41571
35097,Scarborough--Rouge Park,261,47,171,40,0,1,3,35,102646,135102,41571
35097,Scarborough--Rouge Park,100,23,45,30,0,2,1,35,102646,135102,41571
35097,Scarborough--Rouge Park,11168,2457,5617,2877,0,154,63,35,102646,135102,41571
35097,Scarborough--Rouge Park,22,3,2,16,0,1,0,35,102646,135102,41571
35097,Scarborough--Rouge Park,101,24,25,48,0,2,1,35,102646,135102,41571
35098,Scarborough Southwest,310,125,40,135,0,8,2,35,106733,111138,6944
35098,Scarborough Southwest,62,23,11,25,0,1,1,35,106733,111138,6944
35098,Scarborough Southwest,23,9,3,10,0,2,0,35,106733,111138,6944
35098,Scarborough Southwest,218,59,79,71,0,9,1,35,106733,111138,6944
35098,Scarborough Southwest,1629,491,523,564,0,35,16,35,106733,111138,6944
35098,Scarborough Southwest,6,2,0,4,0,1,0,35,106733,111138,6944
35098,Scarborough Southwest,15,5,2,7,0,0,0,35,106733,111138,6944
35098,Scarborough Southwest,65,24,12,27,0,1,0,35,106733,108693,99789
35098,Scarborough Southwest,508,149,133,201,0,26,0,35,106733,108693,99789
35098,Scarborough Southwest,3230,1087,825,1170,0,148,0,35,106733,108693,99789
35098,Scarborough Southwest,133,47,44,38,0,4,0,35,106733,108693,99789
35098,Scarborough Southwest,32780,10346,11990,9092,0,1352,0,35,106733,108693,99789
35098,Scarborough Southwest,75,17,8,47,0,3,0,35,106733,108693,99789
35098,Scarborough Southwest,325,90,60,163,0,11,0,35,106733,108693,99789
35099,Simcoe--Grey,12543,6536,1532,2009,0,466,2000,35,116307,134530,116307
35099,Simcoe--Grey,10,5,1,3,0,1,1,35,116307,134530,116307
35099,Simcoe--Grey,490,203,75,76,0,16,120,35,116307,134530,116307
35099,Simcoe--Grey,40794,19226,7901,4656,0,2519,6492,35,116307,134530,116307
35099,Simcoe--Grey,275,177,22,47,0,10,21,35,116307,134530,116307
35099,Simcoe--Grey,1147,618,100,209,0,47,173,35,116307,134530,116307
35100,Simcoe North,144,84,12,37,0,10,0,35,108672,121119,108672
35100,Simcoe North,366,232,39,77,0,18,0,35,108672,121119,108672
35100,Simcoe North,8012,4379,1158,2026,0,405,44,35,108672,121119,108672
35100,Simcoe North,233,104,48,61,0,12,8,35,108672,121119,108672
35100,Simcoe North,38,21,8,5,0,4,0,35,108672,121119,108672
35100,Simcoe North,37,22,8,4,0,2,0,35,108672,121119,108672
35100,Simcoe North,120,75,14,24,0,6,1,35,108672,121119,108672
35100,Simcoe North,135,97,10,25,0,4,0,35,108672,121119,108672
35100,Simcoe North,176,107,32,27,0,8,1,35,108672,121119,108672
35100,Simcoe North,202,123,34,28,0,15,1,35,108672,121119,108672
35100,Simcoe North,239,146,32,45,0,16,1,35,108672,121119,108672
35100,Simcoe North,40885,21808,9063,7318,0,2456,240,35,108672,121119,108672
35100,Simcoe North,144,68,17,48,0,7,3,35,108672,121119,108672
35100,Simcoe North,860,529,65,206,0,57,1,35,108672,121119,108672
35101,Spadina--Fort York,366,84,68,190,0,21,3,35,82480,130323,5648
35101,Spadina--Fort York,224,24,50,127,0,23,1,35,82480,130323,5648
35101,Spadina--Fort York,0,0,0,0,0,0,0,35,82480,130323,5648
35101,Spadina--Fort York,41,6,21,11,0,3,0,35,82480,130323,5648
35101,Spadina--Fort York,191,42,70,67,0,11,2,35,82480,130323,5648
35101,Spadina--Fort York,361,94,125,127,0,12,3,35,82480,130323,5648
35101,Spadina--Fort York,2024,385,833,680,0,103,23,35,82480,130323,5648
35101,Spadina--Fort York,10,2,1,6,0,1,0,35,82480,130323,5648
35101,Spadina--Fort York,35,6,6,21,0,1,0,35,82480,130323,5648
35101,Spadina--Fort York,207,34,98,59,0,14,1,35,82480,144733,76832
35101,Spadina--Fort York,406,32,283,73,0,16,2,35,82480,144733,76832
35101,Spadina--Fort York,2478,394,1247,726,0,92,19,35,82480,144733,76832
35101,Spadina--Fort York,33,4,12,14,0,1,1,35,82480,144733,76832
35101,Spadina--Fort York,199,37,119,33,0,10,0,35,82480,144733,76832
35101,Spadina--Fort York,29760,6479,15110,6676,0,1207,288,35,82480,144733,76832
35101,Spadina--Fort York,100,14,41,41,0,3,1,35,82480,144733,76832
35101,Spadina--Fort York,535,76,267,163,0,23,6,35,82480,144733,76832
35102,Stormont--Dundas--South Glengarry,9781,6955,1001,1623,0,177,25,35,100913,100913,100913
35102,Stormont--Dundas--South Glengarry,563,349,47,149,0,7,11,35,100913,100913,100913
35102,Stormont--Dundas--South Glengarry,35933,21476,7140,6384,0,827,106,35,100913,100913,100913
35102,Stormont--Dundas--South Glengarry,146,88,8,39,0,5,6,35,100913,100913,100913
35102,Stormont--Dundas--South Glengarry,1127,670,117,315,0,22,3,35,100913,100913,100913
35103,Sudbury,6568,2067,2801,1485,0,182,33,35,92048,92048,92048
35103,Sudbury,639,172,216,212,0,16,23,35,92048,92048,92048
35103,Sudbury,37274,10348,19329,6183,0,1131,283,35,92048,92048,92048
35103,Sudbury,139,60,36,36,0,6,1,35,92048,92048,92048
35103,Sudbury,821,234,302,256,0,24,5,35,92048,92048,92048
35104,Thornhill,452,265,29,142,0,13,3,35,110427,140265,110427
35104,Thornhill,6238,4040,419,1624,0,138,17,35,110427,140265,110427
35104,Thornhill,46,27,6,10,0,4,0,35,110427,140265,110427
35104,Thornhill,103,54,16,28,0,5,0,35,110427,140265,110427
35104,Thornhill,117,68,11,36,0,2,0,35,110427,140265,110427
35104,Thornhill,38183,24058,4759,8268,0,958,140,35,110427,140265,110427
35104,Thornhill,64,25,5,31,0,2,0,35,110427,140265,110427
35104,Thornhill,736,509,26,183,0,18,0,35,110427,140265,110427
35104,Thornhill,4,3,0,1,0,0,0,35,110427,118358,0
35104,Thornhill,22,17,1,4,0,0,0,35,110427,118358,0
35104,Thornhill,146,72,27,46,0,1,0,35,110427,118358,0
35104,Thornhill,0,0,0,0,0,0,0,35,110427,118358,0
35104,Thornhill,3,2,0,1,0,0,0,35,110427,118358,0
35105,Thunder Bay--Rainy River,4842,1461,1978,1304,0,99,0,35,82984,82984,82984
35105,Thunder Bay--Rainy River,60,13,20,26,0,1,0,35,82984,82984,82984
35105,Thunder Bay--Rainy River,31141,8293,15705,6379,0,764,0,35,82984,82984,82984
35105,Thunder Bay--Rainy River,134,46,27,51,0,10,0,35,82984,82984,82984
35105,Thunder Bay--Rainy River,981,284,355,307,0,35,0,35,82984,82984,82984
35105,Thunder Bay--Rainy River,7,3,3,1,0,0,0,35,82984,80702,0
35105,Thunder Bay--Rainy River,7,2,3,1,0,0,0,35,82984,80702,0
35105,Thunder Bay--Rainy River,52,21,23,7,0,1,0,35,82984,80702,0
35105,Thunder Bay--Rainy River,33,14,10,8,0,1,0,35,82984,80702,0
35105,Thunder Bay--Rainy River,0,0,0,0,0,0,0,35,82984,80702,0
35105,Thunder Bay--Rainy River,3,1,1,1,0,0,0,35,82984,80702,0
35106,Thunder Bay--Superior North,211,68,115,24,0,3,0,35,82827,74828,2125
35106,Thunder Bay--Superior North,57,1,50,5,0,1,0,35,82827,74828,2125
35106,Thunder Bay--Superior North,718,227,407,65,0,19,0,35,82827,74828,2125
35106,Thunder Bay--Superior North,4,2,1,1,0,0,0,35,82827,74828,2125
35106,Thunder Bay--Superior North,35,11,15,8,0,1,0,35,82827,74828,2125
35106,Thunder Bay--Superior North,275,103,119,49,0,4,0,35,82827,80702,80702
35106,Thunder Bay--Superior North,4433,1601,1914,782,0,116,20,35,82827,80702,80702
35106,Thunder Bay--Superior North,489,178,189,110,0,10,2,35,82827,80702,80702
35106,Thunder Bay--Superior North,87,36,27,21,0,3,0,35,82827,80702,80702
35106,Thunder Bay--Superior North,190,76,84,24,0,4,2,35,82827,80702,80702
35106,Thunder Bay--Superior North,163,62,75,23,0,2,1,35,82827,80702,80702
35106,Thunder Bay--Superior North,29826,8422,15444,4794,0,937,229,35,82827,80702,80702
35106,Thunder Bay--Superior North,144,49,36,45,0,10,4,35,82827,80702,80702
35106,Thunder Bay--Superior North,1017,326,406,251,0,27,7,35,82827,80702,80702
35107,Timmins--James Bay,60,24,10,25,0,2,0,35,83104,90995,1058
35107,Timmins--James Bay,230,112,50,61,0,8,0,35,83104,90995,1058
35107,Timmins--James Bay,179,75,33,65,0,6,0,35,83104,90995,1058
35107,Timmins--James Bay,3,2,0,1,0,0,0,35,83104,90995,1058
35107,Timmins--James Bay,13,5,1,7,0,1,0,35,83104,90995,1058
35107,Timmins--James Bay,34,1,31,2,0,0,0,35,83104,81957,81957
35107,Timmins--James Bay,5592,1839,2384,1265,0,104,0,35,83104,81957,81957
35107,Timmins--James Bay,193,34,102,46,0,11,0,35,83104,81957,81957
35107,Timmins--James Bay,196,10,180,4,0,2,0,35,83104,81957,81957
35107,Timmins--James Bay,26616,8462,13792,3765,0,597,0,35,83104,81957,81957
35107,Timmins--James Bay,116,29,54,26,0,7,0,35,83104,81957,81957
35107,Timmins--James Bay,471,151,195,122,0,3,0,35,83104,81957,81957
35108,Toronto Centre,2,1,0,1,0,0,0,35,93971,130323,93843
35108,Toronto Centre,197,21,43,112,0,20,0,35,93971,130323,93843
35108,Toronto Centre,319,67,62,172,0,16,3,35,93971,130323,93843
35108,Toronto Centre,240,68,35,128,0,8,3,35,93971,130323,93843
35108,Toronto Centre,708,162,132,367,0,42,5,35,93971,130323,93843
35108,Toronto Centre,632,86,135,362,0,44,5,35,93971,130323,93843
35108,Toronto Centre,2859,410,694,1517,0,215,23,35,93971,130323,93843
35108,Toronto Centre,63,13,17,26,0,1,5,35,93971,130323,93843
35108,Toronto Centre,0,0,0,0,0,0,0,35,93971,130323,93843
35108,Toronto Centre,12,4,2,6,0,1,0,35,93971,130323,93843
35108,Toronto Centre,104,27,36,37,0,3,1,35,93971,130323,93843
35108,Toronto Centre,251,55,91,88,0,14,2,35,93971,130323,93843
35108,Toronto Centre,97,13,50,27,0,7,0,35,93971,130323,93843
35108,Toronto Centre,187,31,73,65,0,17,1,35,93971,130323,93843
35108,Toronto Centre,370,80,133,149,0,7,1,35,93971,130323,93843
35108,Toronto Centre,30675,5331,11987,11413,0,1516,428,35,93971,130323,93843
35108,Toronto Centre,128,21,19,76,0,10,3,35,93971,130323,93843
35108,Toronto Centre,454,76,79,274,0,19,6,35,93971,130323,93843
35108,Toronto Centre,12,2,6,3,0,1,0,35,93971,144733,128
35108,Toronto Centre,39,7,23,6,0,2,0,35,93971,144733,128
35108,Toronto Centre,0,0,0,0,0,0,0,35,93971,144733,128
35108,Toronto Centre,0,0,0,0,0,0,0,35,93971,144733,128
35108,Toronto Centre,1,0,0,0,0,0,0,35,93971,144733,128
35109,Toronto--Danforth,6906,875,4089,1396,0,501,45,35,104017,104017,104017
35109,Toronto--Danforth,40474,5960,24731,6885,0,2559,339,35,104017,104017,104017
35109,Toronto--Danforth,123,6,54,54,0,8,1,35,104017,104017,104017
35109,Toronto--Danforth,583,44,361,137,0,39,2,35,104017,104017,104017
35110,University--Rosedale,5,1,1,3,0,0,0,35,98605,130323,30832
35110,University--Rosedale,240,68,35,128,0,8,3,35,98605,130323,30832
35110,University--Rosedale,352,73,68,189,0,17,4,35,98605,130323,30832
35110,University--Rosedale,889,345,41,455,0,44,4,35,98605,130323,30832
35110,University--Rosedale,785,269,46,429,0,39,2,35,98605,130323,30832
35110,University--Rosedale,25,5,7,11,0,1,2,35,98605,130323,30832
35110,University--Rosedale,26,6,9,10,0,1,0,35,98605,130323,30832
35110,University--Rosedale,44,7,18,15,0,4,0,35,98605,130323,30832
35110,University--Rosedale,224,75,27,107,0,11,3,35,98605,130323,30832
35110,University--Rosedale,12318,4612,1769,5310,0,547,80,35,98605,130323,30832
35110,University--Rosedale,47,8,7,28,0,4,1,35,98605,130323,30832
35110,University--Rosedale,165,28,29,100,0,7,2,35,98605,130323,30832
35110,University--Rosedale,37,3,26,7,0,1,0,35,98605,144733,67773
35110,University--Rosedale,76,13,36,22,0,5,0,35,98605,144733,67773
35110,University--Rosedale,4287,344,2521,1176,0,221,25,35,98605,144733,67773
35110,University--Rosedale,66,9,25,28,0,2,3,35,98605,144733,67773
35110,University--Rosedale,142,39,31,62,0,2,8,35,98605,144733,67773
35110,University--Rosedale,7,1,4,1,0,0,0,35,98605,144733,67773
35110,University--Rosedale,26362,3407,15479,6003,0,1238,235,35,98605,144733,67773
35110,University--Rosedale,89,13,36,37,0,3,1,35,98605,144733,67773
35110,University--Rosedale,475,67,237,145,0,20,6,35,98605,144733,67773
35111,Vaughan--Woodbridge,395,242,18,129,0,7,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,326,188,17,115,0,7,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,3470,2023,214,1159,0,74,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,23,16,0,6,0,0,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,132,56,15,58,0,3,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,595,332,66,189,0,8,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,33364,18823,3778,10087,0,676,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,28,10,1,17,0,0,0,35,105450,196068,105450
35111,Vaughan--Woodbridge,116,60,4,47,0,5,0,35,105450,196068,105450
35112,Waterloo,77,20,11,39,0,6,0,35,103192,130162,103192
35112,Waterloo,97,41,10,41,0,4,0,35,103192,130162,103192
35112,Waterloo,732,265,62,367,0,37,1,35,103192,130162,103192
35112,Waterloo,437,197,57,162,0,19,2,35,103192,130162,103192
35112,Waterloo,888,474,64,319,0,24,7,35,103192,130162,103192
35112,Waterloo,5324,2274,448,2378,0,195,29,35,103192,130162,103192
35112,Waterloo,51,22,8,19,0,1,1,35,103192,130162,103192
35112,Waterloo,318,128,40,137,0,8,5,35,103192,130162,103192
35112,Waterloo,197,88,12,89,0,6,1,35,103192,130162,103192
35112,Waterloo,256,99,26,116,0,12,3,35,103192,130162,103192
35112,Waterloo,120,41,29,38,0,10,2,35,103192,130162,103192
35112,Waterloo,43119,17927,7130,15678,0,2076,308,35,103192,130162,103192
35112,Waterloo,128,48,6,69,0,5,1,35,103192,130162,103192
35112,Waterloo,1890,568,111,1100,0,105,6,35,103192,130162,103192
35113,Wellington--Halton Hills,378,240,27,91,0,18,2,35,115880,115880,115880
35113,Wellington--Halton Hills,8262,5309,726,1703,0,489,35,35,115880,115880,115880
35113,Wellington--Halton Hills,296,176,33,69,0,11,7,35,115880,115880,115880
35113,Wellington--Halton Hills,357,221,48,69,0,19,0,35,115880,115880,115880
35113,Wellington--Halton Hills,45328,28877,6263,6962,0,2957,269,35,115880,115880,115880
35113,Wellington--Halton Hills,86,41,7,29,0,8,1,35,115880,115880,115880
35113,Wellington--Halton Hills,447,267,42,111,0,25,2,35,115880,115880,115880
35114,Whitby,6729,4151,954,1331,0,279,14,35,122022,146307,122022
35114,Whitby,173,91,39,36,0,6,1,35,122022,146307,122022
35114,Whitby,45059,26298,10213,6097,0,2300,151,35,122022,146307,122022
35114,Whitby,102,53,5,38,0,5,0,35,122022,146307,122022
35114,Whitby,708,441,86,142,0,38,2,35,122022,146307,122022
35115,Willowdale,103,54,16,28,0,5,0,35,109680,140265,0
35115,Willowdale,0,0,0,0,0,0,0,35,109680,140265,0
35115,Willowdale,1,1,0,0,0,0,0,35,109680,140265,0
35115,Willowdale,407,193,38,176,0,0,0,35,109680,140456,91599
35115,Willowdale,3017,1152,356,1509,0,0,0,35,109680,140456,91599
35115,Willowdale,81,23,15,43,0,0,0,35,109680,140456,91599
35115,Willowdale,28583,11549,5920,11114,0,0,0,35,109680,140456,91599
35115,Willowdale,61,18,6,38,0,0,0,35,109680,140456,91599
35115,Willowdale,479,165,55,259,0,0,0,35,109680,140456,91599
35115,Willowdale,6,4,0,1,0,0,0,35,109680,118358,18081
35115,Willowdale,849,435,77,325,0,12,0,35,109680,118358,18081
35115,Willowdale,28,21,1,5,0,0,0,35,109680,118358,18081
35115,Willowdale,23,9,6,8,0,1,0,35,109680,118358,18081
35115,Willowdale,5216,2472,886,1727,0,131,0,35,109680,118358,18081
35115,Willowdale,17,7,1,9,0,0,0,35,109680,118358,18081
35115,Willowdale,113,64,7,39,0,3,0,35,109680,118358,18081
35116,Windsor--Tecumseh,5881,2070,2760,882,0,150,19,35,115528,115528,115528
35116,Windsor--Tecumseh,310,73,140,85,0,5,7,35,115528,115528,115528
35116,Windsor--Tecumseh,37534,12517,18982,4655,0,1168,212,35,115528,115528,115528
35116,Windsor--Tecumseh,131,72,28,23,0,6,2,35,115528,115528,115528
35116,Windsor--Tecumseh,684,213,325,119,0,25,2,35,115528,115528,115528
35117,Windsor West,4771,1699,2381,560,0,120,11,35,118973,118973,118973
35117,Windsor West,310,86,156,52,0,11,5,35,118973,118973,118973
35117,Windsor West,34107,10626,18797,3605,0,945,134,35,118973,118973,118973
35117,Windsor West,148,52,37,50,0,8,1,35,118973,118973,118973
35117,Windsor West,409,114,221,60,0,12,2,35,118973,118973,118973
35118,York Centre,248,193,9,43,0,3,0,35,100277,118358,100277
35118,York Centre,4289,2160,409,1625,0,95,0,35,100277,118358,100277
35118,York Centre,143,88,9,44,0,2,0,35,100277,118358,100277
35118,York Centre,23,9,6,8,0,1,0,35,100277,118358,100277
35118,York Centre,159,124,8,26,0,1,0,35,100277,118358,100277
35118,York Centre,29977,14292,5163,9810,0,712,0,35,100277,118358,100277
35118,York Centre,92,37,7,47,0,2,0,35,100277,118358,100277
35118,York Centre,613,346,39,212,0,16,0,35,100277,118358,100277
35119,York--Simcoe,227,162,22,28,0,11,4,35,94616,128703,94616
35119,York--Simcoe,543,373,54,84,0,32,1,35,94616,128703,94616
35119,York--Simcoe,5493,3881,644,713,0,201,54,35,94616,128703,94616
35119,York--Simcoe,49,27,13,3,0,3,3,35,94616,128703,94616
35119,York--Simcoe,279,128,56,44,0,31,20,35,94616,128703,94616
35119,York--Simcoe,107,72,16,14,0,4,0,35,94616,128703,94616
35119,York--Simcoe,229,144,34,34,0,10,5,35,94616,128703,94616
35119,York--Simcoe,138,84,23,21,0,10,0,35,94616,128703,94616
35119,York--Simcoe,31287,19544,6293,3375,0,1758,317,35,94616,128703,94616
35119,York--Simcoe,74,37,11,23,0,2,1,35,94616,128703,94616
35119,York--Simcoe,252,171,21,45,0,11,3,35,94616,128703,94616
35120,York South--Weston,2890,708,1040,1053,0,89,0,35,116606,116606,116606
35120,York South--Weston,36,9,12,12,0,3,0,35,116606,116606,116606
35120,York South--Weston,31954,7775,13005,10300,0,874,0,35,116606,116606,116606
35120,York South--Weston,102,14,11,71,0,6,0,35,116606,116606,116606
35120,York South--Weston,216,53,54,106,0,3,0,35,116606,116606,116606
35121,Humber River--Black Creek,2387,540,487,1298,0,41,21,35,108198,108198,108198
35121,Humber River--Black Creek,99,19,29,41,0,3,7,35,108198,108198,108198
35121,Humber River--Black Creek,24995,5514,7159,11549,0,402,371,35,108198,108198,108198
35121,Humber River--Black Creek,93,21,15,55,0,2,0,35,108198,108198,108198
35121,Humber River--Black Creek,150,28,31,87,0,2,2,35,108198,108198,108198
46001,Brandon--Souris,126,80,31,11,0,6,0,46,83814,89575,80763
46001,Brandon--Souris,247,192,30,16,0,10,0,46,83814,89575,80763
46001,Brandon--Souris,313,200,74,19,0,20,0,46,83814,89575,80763
46001,Brandon--Souris,1796,1137,407,139,0,113,0,46,83814,89575,80763
46001,Brandon--Souris,20,11,4,4,0,0,0,46,83814,89575,80763
46001,Brandon--Souris,33,21,6,4,0,2,0,46,83814,89575,80763
46001,Brandon--Souris,304,207,50,38,0,9,0,46,83814,89575,80763
46001,Brandon--Souris,1,1,0,0,0,0,0,46,83814,89575,80763
46001,Brandon--Souris,163,122,24,11,0,6,0,46,83814,89575,80763
46001,Brandon--Souris,196,145,26,11,0,13,0,46,83814,89575,80763
46001,Brandon--Souris,365,264,73,12,0,17,0,46,83814,89575,80763
46001,Brandon--Souris,234,166,57,6,0,6,0,46,83814,89575,80763
46001,Brandon--Souris,27328,17201,7183,1358,0,1586,0,46,83814,89575,80763
