Geo_Code,FED_Name,TotBuddhistPct,TotChristianPct,TotAnglicanPct,TotBaptistPct,TotCatholicPct,TotChristianOrthodoxPct,TotLutheranPct,TotPentecostalPct,TotPresbyterianPct,TotUnitedChurchPct,TotOtherChristianPct,TotHinduPct,TotJewishPct,TotMuslimPct,TotSikhPct,TotAboriginalPct,TotOtherPct,TotNoReligiousAffiliationPct,MaleBuddhistPct,MaleChristianPct,MaleAnglicanPct,MaleBaptistPct,MaleCatholicPct,MaleChristianOrthodoxPct,MaleLutheranPct,MalePentecostalPct,MalePresbyterianPct,MaleUnitedChurchPct,MaleOtherChristianPct,MaleHinduPct,MaleJewishPct,MaleMuslimPct,MaleSikhPct,MaleAboriginalPct,MaleOtherPct,MaleNoReligiousAffiliationPct,FemaleBuddhistPct,FemaleChristianPct,FemaleAnglicanPct,FemaleBaptistPct,FemaleCatholicPct,FemaleChristianOrthodoxPct,FemaleLutheranPct,FemalePentecostalPct,FemalePresbyterianPct,FemaleUnitedChurchPct,FemaleOtherChristianPct,FemaleHinduPct,FemaleJewishPct,FemaleMuslimPct,FemaleSikhPct,FemaleAboriginalPct,FemaleOtherPct,FemaleNoReligiousAffiliationPct
24025,Drummond,0.12,91.1808,0.0782,0.558,88.4479,0.0887,0,0.4172,0,0.1825,1.3925,0,0.0522,0.412,0,0,0.0522,8.1882,0.125,90.193,0.073,0.614,87.209,0.104,0,0.458,0,0.25,1.477,0,0,0.406,0,0,0.052,9.214,0.1255,92.1741,0.0628,0.5022,89.705,0.0837,0,0.3871,0,0.1151,1.3078,0,0.0942,0.408,0,0,0.0523,7.1458
24026,Gaspesie--Les iles-de-la-Madeleine,0.0454,95.555,2.8834,0.2657,90.1056,0.0648,0,0.1037,0.0583,0.9525,1.121,0,0,0.0454,0,0.0583,0.1166,4.1729,0.039,95.105,2.895,0.211,89.724,0,0,0.066,0.039,0.855,1.276,0,0,0.066,0,0.026,0.092,4.684,0.0638,95.9791,2.8721,0.3191,90.4774,0.0894,0,0.1276,0.0766,1.0595,0.9701,0,0,0.0255,0,0.0766,0.1404,3.689
24027,Gatineau,0.1813,86.008,0.2338,0.7156,80.2166,0.6249,0.062,0.5772,0.0382,0.2767,3.2678,0.0095,0.0429,1.4025,0,0.0143,0.1288,12.203,0.167,84.703,0.296,0.561,78.842,0.68,0.059,0.601,0.049,0.286,3.32,0,0.069,1.517,0,0,0.128,13.406,0.1943,87.2433,0.1665,0.8511,81.5079,0.5735,0.0648,0.555,0.037,0.259,3.2192,0.0185,0.0278,1.2951,0,0,0.1295,11.0731
24028,Hochelaga,1.4787,69.7008,0.2148,0.3397,63.6459,1.4638,0,0.5046,0.0799,0.1299,3.3122,0.3597,0.1898,6.8941,0,0,0.2648,21.0971,1.36,66.856,0.203,0.294,61.041,1.492,0,0.355,0.091,0.142,3.237,0.365,0.173,7.418,0,0,0.294,23.513,1.5939,72.4518,0.2165,0.3837,66.1649,1.4463,0,0.6494,0.0689,0.1279,3.3845,0.3542,0.2165,6.3754,0,0,0.2361,18.7525
24029,Honore-Mercier,2.2255,82.4728,0.2522,1.6963,70.4204,1.8645,0.0791,1.2908,0.0692,0.183,6.6123,0.0841,0.094,6.6469,0.0247,0,0.1434,8.3037,2.457,80.51,0.292,1.572,69.318,1.999,0.083,1.104,0.042,0.219,5.882,0.083,0.094,7.288,0.031,0,0.187,9.339,2.0252,84.2313,0.2167,1.818,71.4205,1.7427,0.0754,1.4601,0.0942,0.1413,7.2626,0.0848,0.0942,6.0663,0,0,0.1036,7.3568
24030,Hull--Aylmer,0.7185,73.1657,1.0531,0.6496,64.3275,1.4714,0.2165,0.7185,0.3002,0.7923,3.6366,0.0935,0.123,4.675,0,0,0.3838,20.8208,0.699,70.63,0.932,0.608,62.285,1.529,0.203,0.658,0.354,0.77,3.281,0.111,0.142,5.266,0,0,0.395,22.736,0.7274,75.5456,1.1581,0.6891,66.2615,1.4165,0.2297,0.7753,0.2393,0.804,3.9625,0.0766,0.1053,4.1252,0,0,0.3541,19.0084
24031,Joliette,0.2141,89.0809,0.418,0.1886,85.9102,0.1529,0.0204,0.158,0,0.1682,2.0492,0.1529,0,0.3161,0,0.0765,0.1784,9.976,0.195,88.847,0.319,0.113,85.894,0.195,0,0.154,0,0.134,1.986,0.113,0,0.34,0,0.082,0.113,10.299,0.2324,89.311,0.5153,0.2627,85.9264,0.1111,0.0303,0.1616,0,0.2021,2.1115,0.192,0,0.3031,0,0.0606,0.2324,9.6484
24032,Jonquiere,0.029,94.8273,0.0639,0.2612,92.9637,0,0,0.1161,0.0348,0.0348,1.3469,0,0,0.0581,0,0,0.0639,5.016,0.058,94.196,0.07,0.266,92.377,0,0,0,0.07,0.035,1.321,0,0,0.081,0,0,0.07,5.584,0,95.4503,0.0582,0.256,93.5536,0,0,0.1629,0,0.0349,1.3731,0,0,0,0,0,0.0698,4.445
24033,La Pointe-de-l'ile,0.997,82.6978,0.1495,0.6879,76.3671,1.0667,0.0349,0.4436,0.0897,0.0648,3.8034,0.1147,0.0249,3.5591,0,0,0.1745,12.4221,0.842,81.149,0.187,0.613,74.997,1.05,0.052,0.364,0,0.062,3.803,0.104,0.042,3.648,0,0,0.218,13.998,1.1402,84.1334,0.115,0.7473,77.6373,1.0731,0,0.5174,0.1341,0.0671,3.7942,0.1246,0,3.4876,0,0,0.1437,10.9706
24034,La Prairie,0.2777,86.2503,0.3383,0.5352,81.4532,1.3987,0.0606,0.2272,0.0454,0.2727,1.9188,0.0151,0.101,1.8077,0.0858,0,0.106,11.3563,0.293,84.936,0.394,0.485,80.329,1.364,0.051,0.222,0.051,0.232,1.819,0,0.131,1.95,0.101,0,0.101,12.447,0.2625,87.553,0.2726,0.5855,82.5762,1.4335,0.0707,0.2322,0.0303,0.323,2.0089,0,0.0707,1.6556,0.0707,0,0.0909,10.2665
24035,Lac-Saint-Jean,0.0292,95.5903,0.0195,0.2339,94.1626,0.0244,0,0.039,0,0,1.1012,0,0,0.0487,0,0.0341,0.0682,4.2294,0.039,94.76,0.019,0.233,93.304,0.029,0,0.049,0,0,1.116,0,0,0.078,0,0.039,0.116,4.968,0,96.4279,0.0294,0.2349,95.0186,0.0196,0,0.0294,0,0,1.0765,0,0,0,0,0.0196,0.0294,3.4743
24036,Lac-Saint-Louis,0.6164,74.259,4.6674,0.7199,49.1954,5.9612,0.8939,0.8046,1.1621,3.9051,6.954,1.7738,2.009,3.8393,0.7575,0,0.3435,16.3969,0.544,71.68,4.398,0.738,47.485,5.854,0.893,0.883,1.058,3.621,6.748,1.951,2.223,4.087,0.854,0,0.311,18.34,0.6847,76.6934,4.9206,0.7029,50.7942,6.0526,0.9038,0.7303,1.2598,4.1629,7.1481,1.5976,1.8076,3.606,0.6664,0,0.3743,14.57
24037,LaSalle--emard--Verdun,1.3169,72.009,1.7315,0.2975,61.1471,2.2826,0.1073,0.5755,0.317,0.7414,4.8091,0.6243,0.3024,3.9604,0.1171,0,0.2634,21.392,1.351,68.867,1.767,0.244,57.989,2.407,0.061,0.477,0.284,0.64,4.977,0.64,0.335,4.368,0.163,0,0.264,24.002,1.276,74.9015,1.6983,0.3378,64.0646,2.1768,0.1501,0.6662,0.3472,0.8444,4.6444,0.6005,0.2721,3.5842,0.0751,0,0.2533,18.9904
24038,Laurentides--Labelle,0.1379,87.7677,0.7168,0.216,84.0778,0.2619,0.0965,0.2803,0.0643,0.2895,1.7599,0,0.4228,0.1103,0,0,0.147,11.3776,0.111,86.727,0.78,0.176,83.058,0.26,0.093,0.279,0.046,0.279,1.728,0,0.418,0.149,0,0,0.139,12.456,0.1546,88.7868,0.6457,0.2637,85.0673,0.2637,0.1,0.2728,0.0818,0.291,1.7916,0,0.4456,0.0728,0,0,0.1546,10.3401
24039,Laurier--Sainte-Marie,1.8197,54.5371,0.4006,0.3475,48.4844,1.2212,0.1545,0.1882,0.1303,0.2655,3.3449,0.4972,0.8833,4.7881,0,0,0.4875,36.9534,1.529,52.469,0.396,0.459,46.352,1.124,0.171,0.135,0.117,0.207,3.508,0.486,0.855,5.064,0,0,0.486,39.084,2.156,56.9316,0.4062,0.2187,50.9634,1.3332,0.1354,0.2396,0.1458,0.3229,3.1455,0.5208,0.9166,4.4683,0,0,0.4999,34.4964
24040,Laval--Les iles,1.4155,77.2873,0.3107,0.5672,50.9938,18.2688,0.1677,0.7448,0.1233,0.1085,6.0074,1.1196,2.3329,7.1073,0.7102,0,0.1332,9.9038,1.397,76.556,0.342,0.473,50.357,18.639,0.07,0.754,0.141,0.101,5.68,1.116,2.332,7.047,0.774,0,0.121,10.656,1.4232,77.9843,0.2808,0.6583,51.612,17.9107,0.2614,0.7358,0.0968,0.1065,6.322,1.1327,2.3332,7.1546,0.639,0,0.1549,9.1587
24041,Longueuil--Charles-LeMoyne,0.9266,77.3166,1.0618,0.584,67.2249,2.0125,0.0579,0.9315,0.1786,0.555,4.7104,0.3378,0.0772,4.8842,0.0676,0,0.2172,16.168,0.863,75.405,0.961,0.638,66.075,1.952,0.059,0.765,0.167,0.432,4.366,0.392,0.069,4.935,0.108,0,0.206,18.003,0.9879,79.1679,1.1589,0.5415,68.3291,2.0614,0.057,1.0829,0.1995,0.6745,5.0537,0.2755,0.0855,4.8352,0,0,0.2185,14.3916
24042,Levis--Lotbiniere,0.1081,91.418,0.0987,0.094,89.4017,0.0611,0.0235,0.2021,0.0329,0,1.504,0,0.0235,0.1692,0,0,0.1034,8.1684,0.093,90.578,0.103,0.075,88.694,0.056,0,0.196,0.028,0,1.418,0,0,0.252,0,0,0.084,8.937,0.1231,92.2713,0.1042,0.1042,90.1023,0.0663,0.0284,0.2178,0.0379,0,1.5912,0,0,0.0852,0,0,0.1137,7.3878
24043,Longueuil--Saint-Hubert,0.7364,80.9403,0.317,0.4292,74.9756,1.0632,0.0683,0.8096,0.0878,0.1512,3.0336,0.1414,0.0878,3.7895,0,0,0.1609,14.1338,0.74,78.668,0.284,0.436,72.69,1.013,0.061,0.851,0.101,0.213,3.02,0.142,0.132,4.226,0,0,0.132,15.961,0.7428,83.0387,0.3385,0.4231,77.0967,1.1,0.0846,0.7804,0.0752,0.094,3.0651,0.141,0.047,3.3847,0,0,0.1974,12.4483
24044,Louis-Hebert,0.2982,82.6459,0.1839,0.1093,79.6144,0.5864,0.0348,0.1839,0.0199,0.1044,1.809,0,0.0646,2.5494,0,0,0.1441,14.2829,0.312,79.543,0.166,0.104,76.384,0.582,0.031,0.187,0,0.073,1.984,0,0.094,2.816,0,0,0.166,17.049,0.2763,85.5006,0.2001,0.1143,82.5855,0.5906,0.0381,0.181,0,0.1334,1.6481,0,0.0476,2.3054,0,0,0.1143,11.7462
24045,Louis-Saint-Laurent,0.1417,88.8994,0.1181,0.2551,86.8682,0.1701,0,0.2031,0.0378,0.052,1.2045,0.0472,0.052,0.5243,0,0,0.1039,10.2267,0.135,87.406,0.096,0.289,85.309,0.164,0,0.212,0,0.058,1.241,0,0.048,0.606,0,0,0.115,11.641,0.1485,90.3313,0.1392,0.2227,88.3548,0.1763,0,0.1856,0.0464,0.0371,1.1692,0.065,0.0557,0.4361,0,0,0.0835,8.8707
24046,Manicouagan,0.086,93.5635,2.167,0.4194,89.6919,0.0484,0,0.1183,0,0.3657,0.7205,0,0.0108,0.1774,0,0.2043,0.0645,5.8934,0,92.944,2.054,0.394,89.261,0.064,0,0.117,0,0.351,0.66,0,0,0.192,0,0.181,0.085,6.545,0.1413,94.186,2.2712,0.4564,90.1217,0.0435,0,0.1087,0,0.3912,0.7716,0,0,0.163,0,0.2282,0.0326,5.2163
24047,Megantic--L'erable,0.0233,95.168,0.0815,0.2678,93.4331,0.0408,0,0.227,0,0.0408,1.0596,0,0,0.0815,0,0,0.0757,4.6516,0,94.72,0.104,0.313,93.042,0.046,0,0.185,0,0.046,0.984,0,0,0.093,0,0,0.069,5.094,0.0351,95.6201,0.0703,0.2342,93.84,0.0351,0,0.2811,0,0.0351,1.1243,0,0,0.0586,0,0,0.0703,4.2042
24048,Mirabel,0.0885,86.7751,0.172,0.2605,83.7036,0.3194,0.0295,0.0737,0.0344,0.059,2.1132,0,0.059,0.285,0,0,0.1327,12.6548,0.097,85.518,0.127,0.234,82.579,0.292,0.049,0.039,0.049,0.039,2.102,0,0.049,0.331,0,0,0.107,13.888,0.0794,88.0671,0.2184,0.2879,84.8605,0.3475,0,0.0993,0,0.0893,2.1245,0,0.0695,0.2383,0,0,0.1588,11.3869
24049,Montarville,0.3792,85.6716,0.5821,0.2029,81.3939,0.8865,0.0534,0.3311,0.0374,0.3578,1.8371,0.0587,0.0534,1.2016,0,0,0.0908,12.534,0.349,84.422,0.48,0.153,80.268,0.861,0.055,0.349,0.055,0.371,1.842,0.076,0.087,1.286,0,0,0.12,13.671,0.3978,86.8719,0.6805,0.2513,82.4749,0.9003,0.0733,0.3141,0,0.3455,1.8321,0,0.0419,1.1202,0,0,0.0733,11.4636
24050,Montcalm,0.0204,89.405,0.1377,0.3416,86.1164,0.209,0.0255,0.1479,0.0255,0.0663,2.3301,0,0,0.2396,0,0,0.1479,10.1514,0,88.251,0.151,0.322,84.956,0.212,0,0.141,0,0.05,2.388,0,0,0.242,0,0,0.151,11.296,0.0206,90.5873,0.1239,0.3716,87.2949,0.2064,0.031,0.1548,0.031,0.0826,2.2706,0,0,0.2477,0,0,0.1445,8.9793
24051,Montmagny--L'Islet--Kamouraska--Riviere-du-Loup,0.0535,94.5832,0.0428,0.1497,93.2517,0,0,0.0856,0,0.016,1.0106,0,0,0.0642,0,0,0.0642,5.2243,0.053,93.995,0.064,0.138,92.786,0,0,0.074,0,0,0.881,0,0,0.074,0,0,0.085,5.782,0.0539,95.1914,0,0.1617,93.7358,0,0,0.0863,0,0.0216,1.1429,0,0,0.0539,0,0,0.0431,4.6685
24052,Mount Royal,2.1213,44.4422,1.1892,0.8969,29.0638,5.6283,0.1209,1.2748,0.2671,0.5392,5.4671,2.8167,30.6812,7.4121,0.0453,0.0302,0.1814,12.2695,2.006,41.541,1.041,0.869,27.046,5.482,0.129,1.051,0.257,0.461,5.214,3.036,30.598,8.508,0.054,0,0.204,14.033,2.2235,47.0163,1.3208,0.9217,30.8628,5.7488,0.1045,1.4728,0.2756,0.5986,5.7013,2.6131,30.7488,6.4424,0.0475,0,0.1615,10.6994
24053,Notre-Dame-de-Grace--Westmount,0.9732,55.6713,3.9317,0.6423,34.7526,5.153,0.5547,0.9683,1.0559,1.4501,7.1578,0.6374,10.637,6.715,0.0438,0,0.5644,24.7579,0.929,52.772,3.407,0.465,33.423,5.39,0.516,0.878,0.96,1.218,6.526,0.743,10.377,7.527,0.072,0,0.609,26.959,1.0032,58.2697,4.3994,0.8007,35.9503,4.9425,0.589,1.0584,1.1505,1.6567,7.7312,0.5338,10.8698,5.9825,0,0,0.5338,22.798
24054,Outremont,1.3318,50.6583,0.876,0.3393,38.7432,5.0081,0.1874,0.3545,0.076,0.3899,4.679,1.2254,10.9682,9.4541,0,0.0203,0.3443,25.9925,1.323,45.453,0.74,0.26,34.67,4.667,0.24,0.292,0.042,0.385,4.178,1.25,11.532,10.834,0,0,0.333,29.253,1.3499,55.5818,1.005,0.4237,42.6052,5.3404,0.1478,0.4237,0.1084,0.404,5.1532,1.2021,10.4345,8.1584,0,0.0394,0.3547,22.889
24055,Papineau,3.5054,58.4829,0.2272,0.8068,44.6145,6.3059,0.0696,0.7372,0.0696,0.0696,5.578,4.2704,0.2226,13.4789,1.7156,0,0.2689,18.0507,3.612,54.633,0.186,0.613,41.495,6.305,0.074,0.594,0.065,0.084,5.237,4.41,0.167,15.265,2.247,0,0.251,19.396,3.408,62.3264,0.2778,1.0002,47.7311,6.316,0.0648,0.8798,0.0833,0.0556,5.9085,4.1304,0.2871,11.6873,1.1854,0,0.2686,16.7068
24056,Pierrefonds--Dollard,1.0196,65.2824,2.6258,0.8939,43.5355,7.1977,0.4609,1.2058,0.6099,1.3827,7.3653,3.962,8.478,9.06,1.7226,0,0.2607,10.2146,1.001,63.618,2.46,0.887,42.218,7.61,0.401,1.106,0.553,1.23,7.152,4.034,8.611,9.746,1.764,0,0.296,10.919,1.037,66.8698,2.7836,0.9097,44.7921,6.8134,0.5094,1.3099,0.6732,1.5282,7.5685,3.8843,8.3417,8.4053,1.6829,0,0.2274,9.5424
24057,Pontiac,0.2128,82.114,2.1376,0.6337,69.9267,0.8323,0.4871,0.7567,0.3783,2.7524,4.2138,0.1797,0.1608,0.9979,0,0.3263,0.3452,15.6538,0.168,80.696,1.871,0.645,69.388,0.87,0.542,0.776,0.346,2.45,3.797,0.215,0.168,1.019,0,0.299,0.309,17.134,0.2583,83.5757,2.4106,0.6218,70.4706,0.794,0.4305,0.7461,0.4113,3.061,4.6298,0.1435,0.1626,0.9853,0,0.3444,0.3922,14.1477
24058,Portneuf--Jacques-Cartier,0.0293,90.2822,0.0831,0.1027,88.1499,0.0587,0.0147,0.1858,0.0245,0.1663,1.5014,0,0,0.1467,0,0.044,0.0391,9.439,0,89.509,0.067,0.067,87.276,0.048,0,0.221,0,0.144,1.646,0,0,0.183,0,0,0.048,10.212,0.0497,91.0908,0.0994,0.1293,89.0623,0.0696,0,0.1491,0.0298,0.179,1.3423,0,0,0.1193,0,0,0.0298,8.6507
24059,Quebec,0.3303,79.6903,0.1462,0.1354,76.4037,0.2274,0.0271,0.287,0.0758,0.065,2.3228,0.2003,0.0271,1.3753,0,0,0.2003,18.1656,0.324,76.412,0.145,0.101,73.101,0.246,0.034,0.291,0.112,0.089,2.304,0.257,0.034,1.499,0,0,0.257,21.206,0.3359,82.7648,0.1365,0.1679,79.5109,0.1994,0,0.2729,0.042,0,2.3407,0.147,0,1.2491,0,0,0.1574,15.3249
24060,Repentigny,0.1407,89.2922,0.0544,0.4673,85.4673,0.3267,0.0091,0.3584,0,0.0318,2.559,0,0.0136,1.1706,0,0,0.2178,9.1606,0.111,87.862,0.046,0.435,84.27,0.315,0,0.306,0,0,2.453,0,0,1.38,0,0,0.222,10.397,0.1601,90.6592,0.0623,0.5071,86.6026,0.338,0,0.4092,0,0.0445,2.6688,0,0,0.9697,0,0,0.2224,7.9708
24061,Richmond--Arthabaska,0.0347,92.1336,0.5658,0.3822,88.8282,0.0397,0.0149,0.139,0.0943,0.4119,1.6626,0,0,0.1737,0,0,0.134,7.519,0,91.363,0.491,0.393,88.085,0.039,0,0.137,0.118,0.383,1.698,0,0,0.196,0,0,0.118,8.274,0.0602,92.9124,0.6525,0.3614,89.5794,0.0301,0,0.1405,0.0703,0.4417,1.6263,0,0,0.1405,0,0,0.1405,6.7563
24062,Riviere-des-Mille-iles,0.7117,83.7006,0.6773,0.2699,78.4147,0.9914,0.0638,0.2896,0.1031,0.3632,2.5227,0.0294,2.135,1.0699,0,0,0.1178,12.2012,0.65,82.164,0.67,0.25,76.965,1.13,0.06,0.29,0.1,0.38,2.33,0,2.32,1.09,0,0,0.08,13.637,0.7712,85.173,0.6845,0.2892,79.8033,0.8676,0.0771,0.2892,0.106,0.3471,2.709,0,1.957,1.0604,0,0,0.1542,10.8262
24063,Riviere-du-Nord,0.1252,86.8827,0.1152,0.2404,83.5671,0.2554,0.0301,0.4007,0.01,0.1102,2.1637,0.1052,0.0751,0.2053,0,0,0.1152,12.4812,0.121,85.711,0.172,0.283,82.276,0.303,0,0.354,0,0.131,2.173,0.131,0.101,0.263,0,0,0.141,13.551,0.1291,88.0437,0.0596,0.1986,84.8361,0.1986,0.0497,0.4469,0,0.0894,2.145,0.0794,0.0497,0.149,0,0,0.0993,11.43
24064,Rosemont--La Petite-Patrie,1.5551,64.1037,0.2016,0.3504,58.3873,1.2287,0.0576,0.4848,0.1008,0.1152,3.1821,0.3936,0.2592,4.7228,0,0.0096,0.2784,28.6777,1.394,61.453,0.129,0.336,55.976,1.206,0,0.336,0.109,0.089,3.213,0.386,0.277,5.329,0,0,0.237,30.905,1.6978,66.6045,0.2705,0.3638,60.6437,1.25,0.0466,0.625,0.1026,0.1493,3.153,0.4104,0.2519,4.1511,0,0,0.3078,26.5765
24065,Marc-Aurele-Fortin,1.5975,83.0138,0.2409,0.9271,72.6168,3.7765,0.0786,0.7595,0.1048,0.0733,4.4207,0.4243,0.089,5.3059,0.0524,0,0.0367,9.4804,1.485,82.352,0.246,0.801,71.83,3.814,0.064,0.823,0.064,0.064,4.636,0.395,0.075,5.32,0.043,0,0.053,10.266,1.6956,83.6605,0.2261,1.0585,73.384,3.7509,0.0925,0.6988,0.1439,0.0925,4.2031,0.4522,0.0925,5.2821,0.0617,0,0,8.7247
24066,Saint-Hyacinthe--Bagot,0.1445,89.603,0.0516,0.3717,86.676,0.1187,0,0.5524,0,0.0413,1.781,0,0,0.5059,0,0,0.0568,9.6846,0.156,88.271,0.031,0.332,85.624,0.135,0,0.498,0,0,1.619,0,0,0.581,0,0,0.042,10.951,0.1438,90.9203,0.0616,0.4108,87.726,0.0924,0,0.606,0,0.0514,1.9515,0,0,0.4314,0,0,0.0616,8.4326
24067,Saint-Jean,0.0992,88.4574,0.1843,0.3118,85.7548,0.1654,0.0331,0.1559,0.0142,0.1748,1.6678,0,0,0.1937,0,0,0.0331,11.2072,0.076,87.285,0.172,0.334,84.586,0.162,0.038,0.143,0,0.143,1.707,0,0,0.219,0,0,0.038,12.371,0.1217,89.59,0.1872,0.2996,86.8938,0.1685,0.0281,0.1685,0,0.206,1.6383,0,0,0.1685,0,0,0,10.0543
24068,Saint-Laurent,4.315,54.5701,0.6405,0.749,33.8037,10.1064,0.1683,1.0041,0.3365,0.4559,7.3111,3.1806,7.4088,17.0213,0.114,0,0.2822,13.1025,4.312,52.636,0.637,0.748,32.563,9.618,0.19,0.86,0.268,0.391,7.339,3.206,7.417,17.929,0.112,0,0.246,14.176,4.3079,56.4143,0.6441,0.7497,34.9805,10.5691,0.1373,1.1403,0.4012,0.5174,7.2854,3.157,7.4227,16.1651,0.1267,0,0.3273,12.1001
24069,Saint-Leonard--Saint-Michel,3.7826,69.9995,0.1235,1.5231,58.2445,1.8616,0.0183,1.363,0.0503,0.0869,6.7328,0.9742,0.1006,17.2529,0.0778,0,0.0961,7.7208,3.697,68.086,0.116,1.38,56.675,1.796,0.019,1.361,0.039,0.048,6.671,1.023,0.145,18.342,0.058,0,0.097,8.534,3.8508,71.7142,0.1304,1.6516,59.6575,1.9211,0.0174,1.3647,0.0522,0.1217,6.7889,0.9214,0.0608,16.2639,0.1043,0,0.0869,6.9889
24070,Saint-Maurice--Champlain,0.0326,93.6812,0.1446,0.2798,91.3216,0.0373,0,0.2472,0,0.0326,1.6042,0,0.0093,0.0839,0,0.2845,0.0513,5.8571,0.037,92.782,0.159,0.289,90.559,0.037,0,0.196,0,0,1.522,0,0,0.131,0,0.289,0.075,6.677,0.0279,94.5785,0.1397,0.2701,92.0727,0.0373,0,0.3074,0,0.0559,1.6954,0,0,0.0373,0,0.2701,0,5.0489
24071,Salaberry--Suroit,0.0573,91.5684,0.7348,0.2243,85.4368,0.167,0.0573,0.21,0.6919,1.0832,2.9632,0.0286,0.0382,0.105,0,0,0.0954,8.0975,0.039,90.484,0.756,0.233,84.504,0.194,0.048,0.155,0.63,1.056,2.907,0,0.039,0.126,0,0,0.116,9.138,0.0752,92.6201,0.7239,0.2256,86.3495,0.141,0.0564,0.2538,0.7521,1.1093,3.0084,0,0.0376,0.0846,0,0,0.0752,7.0885
24072,Shefford,0.1381,87.8263,0.3524,0.7525,83.173,0.0667,0.0667,0.4096,0,0.3001,2.6958,0,0.0191,0.7239,0,0,0.1,11.1736,0.163,86.699,0.335,0.66,82.186,0.086,0.076,0.344,0,0.335,2.677,0,0,0.755,0,0,0.086,12.268,0.1139,88.9532,0.3701,0.8352,84.1606,0.0475,0.0569,0.465,0,0.2847,2.7142,0,0,0.6928,0,0,0.1234,10.0883
24073,Sherbrooke,0.2018,82.5268,0.2595,0.346,77.4425,0.8362,0.0384,0.2307,0.0961,0.2114,3.066,0.2691,0.0529,2.3644,0,0.0096,0.1394,14.4313,0.19,80.194,0.299,0.329,75.125,0.898,0.05,0.17,0.13,0.17,3.033,0.289,0.05,2.764,0,0,0.13,16.374,0.204,84.7024,0.2225,0.3616,79.6125,0.7881,0,0.2967,0.0649,0.2411,3.0966,0.2596,0.0556,1.9933,0,0.0185,0.1483,12.6182
24074,Vaudreuil--Soulanges,0.3746,81.4912,2.717,0.4874,68.1997,2.3288,0.3159,0.334,0.6364,1.6473,4.8337,0.9297,0.6093,1.9994,0.4919,0,0.2573,13.8466,0.346,80.058,2.641,0.392,67.001,2.431,0.31,0.255,0.546,1.675,4.808,0.929,0.674,2.24,0.492,0,0.237,15.034,0.4027,82.8993,2.7919,0.5817,69.3691,2.2282,0.3221,0.4116,0.7159,1.6197,4.8501,0.9396,0.5459,1.7629,0.4922,0,0.2864,12.6801
24075,Terrebonne,0.1042,87.1976,0.1278,0.6297,82.2168,0.3835,0,0.4309,0.0142,0.0616,3.3237,0,0.0473,1.4961,0,0,0.0284,11.1122,0.095,85.976,0.086,0.513,81.375,0.371,0,0.409,0,0.057,3.147,0,0.067,1.626,0,0,0.019,12.208,0.1132,88.3912,0.1792,0.7356,83.0441,0.3866,0,0.4527,0,0.0754,3.5081,0,0.0283,1.3768,0,0,0.0377,10.0339
24076,Trois-Rivieres,0.1432,89.3488,0.0525,0.339,86.618,0.1671,0.0286,0.253,0,0.0334,1.8476,0,0.0143,0.8594,0,0,0.0764,9.5436,0.179,87.673,0.09,0.289,84.897,0.209,0.03,0.289,0,0.06,1.811,0,0,0.965,0,0,0.08,11.093,0.1101,90.8949,0.0275,0.3947,88.2056,0.1193,0.0275,0.2203,0,0,1.8816,0,0,0.7618,0,0,0.0734,8.123
24077,Ville-Marie--Le Sud-Ouest--ile-des-Soeurs,1.7277,54.3144,1.3306,0.5064,42.0663,2.6264,0.2234,0.5858,0.4021,0.6553,5.9229,1.3703,2.8944,12.536,0.1738,0,0.3575,26.6111,1.545,51.501,1.341,0.389,40.122,2.39,0.253,0.437,0.282,0.564,5.714,1.526,2.74,13.896,0.204,0,0.301,28.287,1.9186,57.2531,1.3095,0.6294,44.097,2.8728,0.1929,0.7309,0.5177,0.7613,6.1415,1.2182,3.0657,11.1156,0.1523,0,0.4162,24.8706
24078,Vimy,1.7171,76.8913,0.2289,0.5375,61.6514,8.2819,0.0697,0.6321,0.0747,0.2489,5.1613,0.7167,0.3136,8.7846,0.2439,0,0.2339,11.084,1.73,74.78,0.259,0.497,59.161,8.514,0.073,0.539,0.114,0.321,5.303,0.756,0.363,9.508,0.29,0,0.249,12.315,1.7055,78.8445,0.2012,0.5749,63.9456,8.077,0.0767,0.7282,0.0287,0.1725,5.0398,0.6803,0.2683,8.1249,0.1916,0,0.2204,9.955
35001,Ajax,0.7142,66.6361,6.0062,1.8586,31.2214,2.7513,0.7874,4.2071,2.2294,5.7132,11.8476,5.9421,0.3754,6.9127,0.5402,0,0.2289,18.6459,0.653,65.092,5.813,1.789,31.102,2.84,0.691,3.692,2.339,4.98,11.835,5.775,0.341,7.12,0.54,0,0.237,20.223,0.7711,68.0819,6.1868,1.9234,31.342,2.668,0.8864,4.6889,2.1273,6.3996,11.8685,6.0982,0.4077,6.7275,0.5407,0,0.2127,17.1601
35002,Algoma--Manitoulin--Kapuskasing,0.1774,81.3054,6.2231,1.5653,51.1597,0.1711,1.0203,1.6857,1.1343,10.0887,8.2573,0,0.0444,0,0,1.5779,0.1458,16.7427,0.178,79.55,6.215,1.462,49.771,0.165,1.131,1.5,1.106,9.799,8.427,0,0,0,0,1.627,0.076,18.518,0.1769,83.0279,6.2303,1.6808,52.5464,0.1769,0.9225,1.8703,1.15,10.3753,8.088,0,0,0,0,1.5291,0.2275,14.9627
