Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
11004,Prince Edward Island,Malpeque,34.3,Education,Bachelor's degree,2575,960,1615
11004,Prince Edward Island,Malpeque,34.3,Education,"University certificate, diploma or degree above bachelor level",1150,570,575
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",63415,30585,32825
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"No certificate, diploma or degree",16950,8440,8510
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,High school diploma or equivalent,14610,6640,7970
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"Postsecondary certificate, diploma or degree",31855,15505,16350
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,Apprenticeship or trades certificate or diploma,9725,7130,2600
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"College, CEGEP or other non-university certificate or diploma",11660,4440,7220
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,University certificate or diploma below bachelor level,2645,905,1740
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"University certificate, diploma or degree at bachelor level or above",7820,3035,4785
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,Bachelor's degree,5340,1995,3345
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"University certificate, diploma or degree above bachelor level",2485,1040,1440
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",40480,19330,21145
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"No certificate, diploma or degree",6700,3485,3210
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,High school diploma or equivalent,9065,4030,5035
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"Postsecondary certificate, diploma or degree",24715,11815,12900
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,Apprenticeship or trades certificate or diploma,7385,5325,2065
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"College, CEGEP or other non-university certificate or diploma",9150,3570,5590
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,University certificate or diploma below bachelor level,1860,690,1165
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"University certificate, diploma or degree at bachelor level or above",6315,2235,4085
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,Bachelor's degree,4385,1575,2815
12001,Nova Scotia,Cape Breton--Canso,30.8,Education,"University certificate, diploma or degree above bachelor level",1930,665,1265
12002,Nova Scotia,Central Nova,30.5,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",62380,30210,32170
12002,Nova Scotia,Central Nova,30.5,Education,"No certificate, diploma or degree",15735,8220,7510
12002,Nova Scotia,Central Nova,30.5,Education,High school diploma or equivalent,14715,6955,7760
12002,Nova Scotia,Central Nova,30.5,Education,"Postsecondary certificate, diploma or degree",31935,15035,16895
12002,Nova Scotia,Central Nova,30.5,Education,Apprenticeship or trades certificate or diploma,8100,5245,2855
12002,Nova Scotia,Central Nova,30.5,Education,"College, CEGEP or other non-university certificate or diploma",12855,5250,7605
12002,Nova Scotia,Central Nova,30.5,Education,University certificate or diploma below bachelor level,2000,750,1250
12002,Nova Scotia,Central Nova,30.5,Education,"University certificate, diploma or degree at bachelor level or above",8980,3790,5190
12002,Nova Scotia,Central Nova,30.5,Education,Bachelor's degree,5620,2255,3365
